timestamp_utc,scenario,pod,cpu_millicores,memory_mib
2026-04-24T08:04:29Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:29Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:29Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:29Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:29Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:29Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:30Z,combined,argocd-application-controller-0,11m,170Mi
2026-04-24T08:04:30Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:30Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:30Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:30Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:30Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:30Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:31Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:31Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:31Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:31Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:31Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:31Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:31Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:32Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:32Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:32Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:32Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:32Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:32Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:32Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:33Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:33Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:33Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:33Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:33Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:33Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:33Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:34Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:34Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:34Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:34Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:34Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:34Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:34Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:35Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:35Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:35Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:35Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:35Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:35Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:35Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:36Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:36Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:36Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:36Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:36Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:36Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:36Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:37Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:37Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:37Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:37Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:37Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:37Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:37Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:38Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:38Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:38Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:38Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:38Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:38Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:38Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:39Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:39Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:39Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:39Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:39Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:39Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:39Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:40Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:40Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:40Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:40Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:40Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:40Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:40Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:41Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:41Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:41Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:41Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:41Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:41Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:41Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:42Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:42Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:42Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:42Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:42Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:42Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:42Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:43Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:43Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:43Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:43Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:43Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:43Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:43Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:45Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:45Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:45Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:45Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:45Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:45Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:45Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:46Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:46Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:46Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:46Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:46Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:46Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:46Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:47Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:47Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:47Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:47Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:47Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:47Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:47Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:48Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:48Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:48Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:48Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:48Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:48Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:48Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:49Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:49Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:49Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:49Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:49Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:49Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:49Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:50Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:50Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:50Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:50Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:50Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:50Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:50Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:51Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:51Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:51Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:51Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:51Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:51Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:51Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:52Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:52Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:52Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:52Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:52Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:52Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:52Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:53Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:53Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:53Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:53Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:53Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:53Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:53Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:54Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:54Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:54Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:54Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:54Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:54Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:54Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:55Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:55Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:55Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:55Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:55Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:55Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:55Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:56Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:56Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:56Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:56Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:56Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:56Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:56Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:57Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:57Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:57Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:57Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:57Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:57Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:57Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:58Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:58Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:58Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:58Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:58Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:58Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:58Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:04:59Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:04:59Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:04:59Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:04:59Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:04:59Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:04:59Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:04:59Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:00Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:00Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:00Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:00Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:00Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:00Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:00Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:01Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:01Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:01Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:01Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:01Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:01Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:01Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:02Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:02Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:02Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:02Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:02Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:02Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:02Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:03Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:03Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:03Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:03Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:03Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:03Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:03Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:04Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:04Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:04Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:04Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:04Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:04Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:04Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:05Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:05Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:05Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:05Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:05Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:05Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:05Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:07Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:07Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:07Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:07Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:07Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:07Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:07Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:08Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:08Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:08Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:08Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:08Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:08Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:08Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:09Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:09Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:09Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:09Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:09Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:09Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:09Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:10Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:10Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:10Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:10Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:10Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:10Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:10Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:11Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:11Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:11Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:11Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:11Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:11Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:11Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:12Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:12Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:12Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:12Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:12Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:12Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
2026-04-24T08:05:12Z,combined,argocd-server-9c669c566-kmphd,1m,58Mi
2026-04-24T08:05:13Z,combined,argocd-application-controller-0,2m,170Mi
2026-04-24T08:05:13Z,combined,argocd-applicationset-controller-68fb4455bb-6d6k5,1m,25Mi
2026-04-24T08:05:13Z,combined,argocd-dex-server-76dcbcbc86-qmt95,1m,25Mi
2026-04-24T08:05:13Z,combined,argocd-notifications-controller-8495566bcf-6l7vb,1m,22Mi
2026-04-24T08:05:13Z,combined,argocd-redis-85cfb75bdd-44jsl,4m,9Mi
2026-04-24T08:05:13Z,combined,argocd-repo-server-9fd46496f-q9g6f,1m,35Mi
